author_id,openalex_id,name,orcid,institution,institution_id,faculty,department,total_works,total_citations,h_index,i10_index,two_year_mean_citedness,research_areas
"https://openalex.org/A5080055256","A5080055256","Doddy Maulana Yusuf","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Operating system; Algorithm; Machine learning; Accounting; Engineering"
"https://openalex.org/A5080312167","A5080312167","Nawan Tutu Syah Lampah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","7","1","0","0","Operating system; Psychiatry; Mathematics education; Psychology; Neuroscience"
"https://openalex.org/A5080323385","A5080323385","Raden Agustiawan","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","0","Mathematical analysis; Philosophy; Sign (mathematics); Mathematics education; Psychology"
"https://openalex.org/A5080343045","A5080343045","Rika L. Anggriani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Fermentation; Endocrinology; Chemistry; Herbal tea; Antioxidant"
"https://openalex.org/A5080364963","A5080364963","Kezia Nata Grace","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","2","1","0","0","Art; Humanities"
"https://openalex.org/A5080387477","A5080387477","Y Afriatna","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Advertising; World Wide Web; Business; Website design; Computer science"
"https://openalex.org/A5080464694","A5080464694","M W Julian","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","0","The Internet; Advertising; World Wide Web; Sociology; Business"
"https://openalex.org/A5080466604","A5080466604","Hafizha Husnaisa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Physics; Art; Humanities"
"https://openalex.org/A5080629736","A5080629736","B S Kusuma","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Competitor analysis; Business; Marketing; Process management; Computer science"
"https://openalex.org/A5080740420","A5080740420","Fahmi Novianto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","26","1","1","0","Operating system; Physics; Art; Humanities; Computer science"
"https://openalex.org/A5080770639","A5080770639","W H Pratama","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","4","1","0","0","Engineering; Philosophy; Business; Aerospace engineering; Meteorology"
"https://openalex.org/A5080879431","A5080879431","Karso Saminnurahmat","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","42","1","1","0","Philosophy; Humanities; Psychology; Social psychology"
"https://openalex.org/A5080894361","A5080894361","Naufal Zimly Assiddiq","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; Philosophy; Art; Sociology; Business"
"https://openalex.org/A5080903040","A5080903040","Miraci Kartiyani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","1","1","0","0","Art"
"https://openalex.org/A5081024094","A5081024094","D Purwadi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Operating system; Electrical engineering; Physics; Engineering; Power (physics)"
"https://openalex.org/A5081145365","A5081145365","Rini Yustiani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","112","1","1","0","Art; Business; Humanities; Business administration"
"https://openalex.org/A5081181928","A5081181928","Dina Okatafiani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","3","1","0","0","Supply chain; Operating system; Data mining; Raw data; Business"
"https://openalex.org/A5081204542","A5081204542","A Beniyanto","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","5","1","0","0","Decision support system; Multiple-criteria decision analysis; Auction theory; Combinatorics; Data mining"
"https://openalex.org/A5081226903","A5081226903","Anggi Septina Pitaloka","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","1","1","0","0","Art; Humanities; Computer science"
"https://openalex.org/A5081375242","A5081375242","Christover Ramanda Moa","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","6","1","0","0","World Wide Web; Business; Marketing; Distributed transaction; Blockchain"
"https://openalex.org/A5081511667","A5081511667","Afan Rahman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","0","Operating system; Engineering; Arduino; Embedded system; Chemistry"
"https://openalex.org/A5081663909","A5081663909","Popvy Amelia","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Humanities"
"https://openalex.org/A5081731294","A5081731294","B J Sihite","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","7","1","0","0","Human resources; Epistemology; Information technology; Philosophy; Sociology"
"https://openalex.org/A5081817699","A5081817699","Ashillah Arief Thufailah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","0","0","0","0","Art; Business; Humanities; Political science; Business administration"
"https://openalex.org/A5081850899","A5081850899","S P Fajriansyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Advertising; Business; Marketing effectiveness; Marketing; Political science"
"https://openalex.org/A5081870032","A5081870032","Silvi Fauziyah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Physics; Art; Humanities; Political science"
"https://openalex.org/A5081908511","A5081908511","Faridz Alfian","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","The Internet; World Wide Web; Business; Marketing; Ecology"
"https://openalex.org/A5081939122","A5081939122","N Karniawaty","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Finance; Debt; Business; Capital structure; Economics"
"https://openalex.org/A5081970272","A5081970272","A Novitasyari","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","4","1","0","0","Finance; The Internet; World Wide Web; Sociology; Business"
"https://openalex.org/A5081993113","A5081993113","Claudia Karina Putri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","6","1","0","0","Philosophy; Business; Political science; Ecology; Law"
"https://openalex.org/A5082037187","A5082037187","M Ilmi","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","0","0","0","0","Engineering; Arduino; Philosophy; Embedded system; Artificial intelligence"
"https://openalex.org/A5082276260","A5082276260","Oki Ahmad Ismail","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Desain","","1","8","1","0","0","Art; Sociology; Humanities; Political science; Law"
"https://openalex.org/A5082291659","A5082291659","D S Astomo","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Internet privacy; Operating system; Physics; World Wide Web; Mobile device"
"https://openalex.org/A5082315935","A5082315935","A M Puspasari","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","5","1","0","0","Human–computer interaction; Operating system; World Wide Web; Philosophy; Sociology"
"https://openalex.org/A5082340332","A5082340332","F A Purwandani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","8","1","0","0","The Internet; World Wide Web; Transaction log; Computer science; Web analytics"
"https://openalex.org/A5082392621","A5082392621","G Widoseno","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Human–computer interaction; Engineering; Business; Marketing; Usability"
"https://openalex.org/A5082538965","A5082538965","I Faturohman","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Philosophy; Artificial intelligence; Web search query; Query language; Query by Example"
"https://openalex.org/A5082541557","A5082541557","M I Hidayat","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Operating system; World Wide Web; Business; Marketing; Geometry"
"https://openalex.org/A5082646377","A5082646377","Afrizal Imanullah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","4","1","0","0","Operating system; World Wide Web; Business; Set (abstract data type); Political science"
"https://openalex.org/A5082712903","A5082712903","Melvini Eka Mustika","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Physics; Art; Humanities"
"https://openalex.org/A5082718659","A5082718659","Yusuf Tanjung","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","3","1","0","0","Sociology; Psychology"
"https://openalex.org/A5082871116","A5082871116","A Priladha","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","5","1","0","0","Epistemology; Operating system; Web application; World Wide Web; Philosophy"
"https://openalex.org/A5082947399","A5082947399","Dita Juliana","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Nonprobability sampling; Finance; Accounting; Profitability index; Sociology"
"https://openalex.org/A5083010976","A5083010976","M F K Fadilla","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","0","Finance; Liberian dollar; World Wide Web; Macroeconomics; Currency"
"https://openalex.org/A5083182652","A5083182652","Fenny Syafariani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","2","1","0","0","Physics"
"https://openalex.org/A5083242083","A5083242083","Raedi Nur Adli","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Occupational therapy; Artificial intelligence; Psychology; Physical therapy; Computer science"
"https://openalex.org/A5083521295","A5083521295","A P Ulpah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","9","1","0","0","Distribution (mathematics); Mathematical analysis; Content (measure theory); Media content; Mathematics"
"https://openalex.org/A5083558023","A5083558023","Yevi Andiani","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","0","0","0","0","Business; Economics; Political science; Poverty; Law"
"https://openalex.org/A5083574997","A5083574997","Y Narulita","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","1","1","0","0","Nonprobability sampling; Advertising; Anime; Engineering; Sampling (signal processing)"
"https://openalex.org/A5083720181","A5083720181","Naszha Utami Ekaputri","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Teknik dan Ilmu Komputer","","1","2","1","0","0","Engineering; Macroeconomics; Economics; Work (physics); Programming language"
"https://openalex.org/A5083770435","A5083770435","P Gurning","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","3","1","0","0","Finance; Epistemology; Electronic money; Philosophy; Sociology"
"https://openalex.org/A5083853258","A5083853258","Ridha Rahmatillah","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Ekonomi dan Bisnis","","1","0","0","0","0","Business; Business administration"
"https://openalex.org/A5083978301","A5083978301","M F Shiddiq","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","14","1","1","0","Operating system; Electrical engineering; Engineering; Data warehouse; Macroeconomics"
"https://openalex.org/A5083990510","A5083990510","Geralda A. Lay X. F. Soares","","Universitas Komputer Indonesia","https://openalex.org/I4210117444","Fakultas Lainnya","","1","0","0","0","0","Operating system; Literature; Kingdom; Developmental psychology; Art"
